record	partRole	gestureID	stage	gStartTime	gEndTime	gDuration	lenType	handedness	gFunction	isBeat	isPragmatic	isDepictive	isPointing	eduID	eStartTime	eEndTime	eDuration	maxIntersection	P	R	HM	sDifference	sCoord0	eCoord0	sCoord50	eCoord50	sCoord100	eCoord100	sCoord200	eCoord200
23	N	N-mGe017	1st_telling	31270	32140	870	medium	Bh-sym	Other, Pragmatic	0	1	0	0	N-vE016	31068	32329	1261	870	1	0,6899	0,816518067	202	D	A	D	A	D	A	D	S
23	N	N-mGe018	1st_telling	32140	33500	1360	long	Bh-sym	Other, Pragmatic	0	1	0	0	N-vE017	32400	33257	857	857	0,6301	1	0,773116825	-260	A	D	A	D	A	D	A	D
23	N	N-mGe019	1st_telling	34480	35900	1420	long	Bh-sym	Depictive	0	0	1	0	N-vE018	33902	36373	2471	1420	1	0,5747	0,729889489	578	D	A	D	A	D	A	D	A
23	N	N-mGe020	1st_telling	35900	36570	670	medium	Bh-sym	Depictive	0	0	1	0	N-vE018	33902	36373	2471	473	0,706	0,1914	0,301177969	1998	D	D	D	D	D	D	D	S
23	N	N-mGe021	1st_telling	36570	37840	1270	long	Bh-sym	Other, Pragmatic	0	1	0	0	N-vE019	36373	37857	1484	1270	1	0,8558	0,922294844	197	D	A	D	S	D	S	S	S
23	N	N-mGe022	1st_telling	37840	38290	450	short	Bh-sym	Depictive	0	0	1	0	N-vE020	37857	39643	1786	433	0,9622	0,2424	0,387298748	-17	A	A	S	A	S	A	S	A
23	N	N-mGe023	1st_telling	38290	39000	710	medium	Bh-sym	Depictive, Pragmatic	0	1	1	0	N-vE020	37857	39643	1786	710	1	0,3975	0,568910256	433	D	A	D	A	D	A	D	A
23	N	N-mGe024	1st_telling	39000	39370	370	short	Bh-sym	Depictive, Pragmatic	0	1	1	0	N-vE020	37857	39643	1786	370	1	0,2072	0,3432282	1143	D	A	D	A	D	A	D	A
23	N	N-mGe025	1st_telling	39370	40120	750	medium	Bh-sym	Depictive	0	0	1	0	N-vE021	39643	41206	1563	477	0,636	0,3052	0,412451362	-273	A	A	A	A	A	A	A	A
23	N	N-mGe026	1st_telling	40120	41120	1000	medium	Bh-sym	Depictive	0	0	1	0	N-vE021	39643	41206	1563	1000	1	0,6398	0,780335545	477	D	A	D	A	D	S	D	S
23	N	N-mGe027	1st_telling	41120	41900	780	medium	Bh-sym	Depictive, Pragmatic	0	1	1	0	N-vE022	41206	42587	1381	694	0,8897	0,5025	0,642295234	-86	A	A	A	A	S	A	S	A
23	N	N-mGe028	1st_telling	41900	42410	510	short	Bh-sym	Depictive, Pragmatic	0	1	1	0	N-vE022	41206	42587	1381	510	1	0,3693	0,539397145	694	D	A	D	A	D	A	D	S
23	N	N-mGe029	1st_telling	42410	43900	1490	long	Bh-sym	Depictive	0	0	1	0	N-vE023	42587	44067	1480	1313	0,8812	0,8872	0,884175084	-177	A	A	A	A	A	A	S	S
23	N	N-mGe030	1st_telling	43900	45010	1110	medium	Bh-sym	Depictive	0	0	1	0	N-vE024	44067	44694	627	627	0,5649	1	0,72193437	-167	A	D	A	D	A	D	S	D
23	N	N-mGe031	1st_telling	45010	45620	610	medium	Bh-dif	Other, Pragmatic	0	1	0	0	N-vE026	45266	47257	1991	354	0,5803	0,1778	0,272202999	-256	A	A	A	A	A	A	A	A
23	N	N-mGe032	1st_telling	45620	46810	1190	long	Bh-id	Other, Pragmatic	0	1	0	0	N-vE026	45266	47257	1991	1190	1	0,5977	0,748192392	354	D	A	D	A	D	A	D	A
23	N	N-mGe033	1st_telling	46810	47710	900	medium	Bh-dif	Depictive, Pragmatic	0	1	1	0	N-vE026	45266	47257	1991	447	0,4967	0,2245	0,309235559	1544	D	D	D	D	D	D	D	D
23	N	N-mGe034	1st_telling	47710	48580	870	medium	Bh-sym	Depictive	0	0	1	0	N-vE028	48100	48957	857	480	0,5517	0,5601	0,555877244	-390	A	A	A	A	A	A	A	A
23	N	N-mGe035	1st_telling	48580	50040	1460	long	Bh-sym	Depictive	0	0	1	0	N-vE029	48957	50215	1258	1083	0,7418	0,8609	0,796909492	-377	A	A	A	A	A	A	A	S
23	N	N-mGe036	1st_telling	50040	50810	770	medium	Bh-sym	Other, Pragmatic	0	1	0	0	N-vE030	50215	52390	2175	595	0,7727	0,2736	0,404074703	-175	A	A	A	A	A	A	S	A
23	N	N-mGe037	1st_telling	50810	51140	330	short	Bh-sym	Other, Pragmatic	0	1	0	0	N-vE030	50215	52390	2175	330	1	0,1517	0,263473054	595	D	A	D	A	D	A	D	A
23	N	N-mGe038	1st_telling	51140	51920	780	medium	Bh-sym	Depictive, Pragmatic	0	1	1	0	N-vE030	50215	52390	2175	780	1	0,3586	0,527918782	925	D	A	D	A	D	A	D	A
23	N	N-mGe039	1st_telling	51920	53110	1190	long	Bh-sym	Depictive, Pragmatic	0	1	1	0	N-vE030	50215	52390	2175	470	0,395	0,2161	0,279346211	1705	D	D	D	D	D	D	D	D
23	N	N-mGe040	1st_telling	53110	54420	1310	long	Bh-sym	Depictive	0	0	1	0	N-vE032	53162	53687	525	525	0,4008	1	0,572207084	-52	A	D	A	D	S	D	S	D
23	N	N-mGe041	1st_telling	55270	56490	1220	long	Rt	Depictive	0	0	1	0	N-vE034	54992	56434	1442	1164	0,9541	0,8072	0,874530429	278	D	D	D	D	D	S	D	S
23	N	N-mGe042	1st_telling	57750	60130	2380	long	Lt	Other, Pragmatic	0	1	0	0	N-vE035	56814	59033	2219	1283	0,5391	0,5782	0,55794738	936	D	D	D	D	D	D	D	D
23	N	N-mGe043	1st_telling	60130	61120	990	medium	Lt	Other, Pragmatic	0	1	0	0	N-vE036	59033	60805	1772	675	0,6818	0,3809	0,48877625	1097	D	D	D	D	D	D	D	D
23	N	N-mGe044	1st_telling	61120	61720	600	medium	Bh-sym	Other, Pragmatic	0	1	0	0	N-vE037	61917	62345	428	-197	-0,3283	-0,4603	-0,383268483	-797	A	A	A	A	A	A	A	A
23	N	N-mGe045	1st_telling	61720	62840	1120	long	Lt	Pointing	0	0	0	1	N-vE038	62345	65481	3136	495	0,442	0,1578	0,232612782	-625	A	A	A	A	A	A	A	A
23	N	N-mGe046	1st_telling	62840	64170	1330	long	Lt	Depictive	0	0	1	0	N-vE038	62345	65481	3136	1330	1	0,4241	0,595611286	495	D	A	D	A	D	A	D	A
23	N	N-mGe047	1st_telling	64170	65170	1000	medium	Lt	Depictive	0	0	1	0	N-vE038	62345	65481	3136	1000	1	0,3189	0,483558994	1825	D	A	D	A	D	A	D	A
23	N	N-mGe048	1st_telling	65170	67020	1850	long	Bh-dif	Depictive	0	0	1	0	N-vE039	65658	68249	2591	1362	0,7362	0,5257	0,613375366	-488	A	A	A	A	A	A	A	A
23	N	N-mGe049	1st_telling	67020	67210	190	short	Bh-sym	Other, Pragmatic	0	1	0	0	N-vE039	65658	68249	2591	190	1	0,0733	0,136641496	1362	D	A	D	A	D	A	D	A
23	N	N-mGe050	1st_telling	67210	68000	790	medium	Bh-dif	Depictive	0	0	1	0	N-vE039	65658	68249	2591	790	1	0,3049	0,467317362	1552	D	A	D	A	D	A	D	A
23	N	N-mGe051	1st_telling	68000	68420	420	short	Bh-dif	Depictive	0	0	1	0	N-vE039	65658	68249	2591	249	0,5929	0,0961	0,165393557	2342	D	D	D	D	D	D	D	S
23	N	N-mGe052	1st_telling	68420	68890	470	short	Bh-dif	Depictive	0	0	1	0	N-vE040	68249	69532	1283	470	1	0,3663	0,536223617	171	D	A	D	A	D	A	S	A
23	N	N-mGe053	1st_telling	68890	69990	1100	medium	Bh-dif	Other, Pragmatic	0	1	0	0	N-vE040	68249	69532	1283	642	0,5836	0,5004	0,538816618	641	D	D	D	D	D	D	D	D
23	N	N-mGe054	1st_telling	72360	73080	720	medium	Rt	Depictive	0	0	1	0	N-vE042	70452	73227	2775	720	1	0,2595	0,412017168	1908	D	A	D	A	D	A	D	S
23	N	N-mGe055	1st_telling	73080	73830	750	medium	Bh-dif	Depictive	0	0	1	0	N-vE043	73227	75825	2598	603	0,804	0,2321	0,360215054	-147	A	A	A	A	A	A	S	A
23	N	N-mGe056	1st_telling	73830	74140	310	short	Bh-dif	Depictive, Pragmatic	0	1	1	0	N-vE043	73227	75825	2598	310	1	0,1193	0,213204952	603	D	A	D	A	D	A	D	A
23	N	N-mGe057	1st_telling	74140	74450	310	short	Lt	Depictive, Pragmatic	0	1	1	0	N-vE043	73227	75825	2598	310	1	0,1193	0,213204952	913	D	A	D	A	D	A	D	A
23	N	N-mGe058	1st_telling	74450	76110	1660	long	Lt	Other, Pragmatic	0	1	0	0	N-vE043	73227	75825	2598	1375	0,8283	0,5293	0,645843119	1223	D	D	D	D	D	D	D	D
23	N	N-mGe059	1st_telling	76110	77720	1610	long	Rt	Pointing, Pragmatic	0	1	0	1	N-vE044	76479	77188	709	709	0,4404	1	0,611470461	-369	A	D	A	D	A	D	A	D
23	N	N-mGe060	1st_telling	79590	80490	900	medium	Bh-sym	Depictive	0	0	1	0	N-vE046	80068	82519	2451	422	0,4689	0,1722	0,251865115	-478	A	A	A	A	A	A	A	A
23	N	N-mGe061	1st_telling	80490	80820	330	short	Bh-dif	Depictive	0	0	1	0	N-vE046	80068	82519	2451	330	1	0,1346	0,237324704	422	D	A	D	A	D	A	D	A
23	N	N-mGe062	1st_telling	80820	80900	80	short	Lt	Depictive	0	0	1	0	N-vE046	80068	82519	2451	80	1	0,0326	0,06321612	752	D	A	D	A	D	A	D	A
23	N	N-mGe063	1st_telling	80900	81590	690	medium	Bh-sym	Depictive	0	0	1	0	N-vE046	80068	82519	2451	690	1	0,2815	0,439350526	832	D	A	D	A	D	A	D	A
23	N	N-mGe064	1st_telling	81590	82150	560	medium	Bh-dif	Depictive	0	0	1	0	N-vE046	80068	82519	2451	560	1	0,2285	0,371969445	1522	D	A	D	A	D	A	D	A
23	N	N-mGe065	1st_telling	82150	83110	960	medium	Bh-sym	Depictive	0	0	1	0	N-vE047	82519	83786	1267	591	0,6156	0,4665	0,530758869	-369	A	A	A	A	A	A	A	A
23	N	N-mGe066	1st_telling	83110	83430	320	short	Bh-sym	Other, Pragmatic	0	1	0	0	N-vE047	82519	83786	1267	320	1	0,2526	0,403276623	591	D	A	D	A	D	A	D	A
23	N	N-mGe067	1st_telling	83430	84180	750	medium	Bh-sym	Depictive	0	0	1	0	N-vE048	83786	85477	1691	394	0,5253	0,233	0,322818517	-356	A	A	A	A	A	A	A	A
23	N	N-mGe068	1st_telling	84180	84580	400	short	Bh-dif	Depictive	0	0	1	0	N-vE048	83786	85477	1691	400	1	0,2365	0,382592061	394	D	A	D	A	D	A	D	A
23	N	N-mGe069	1st_telling	84580	85600	1020	medium	Bh-sym	Depictive	0	0	1	0	N-vE048	83786	85477	1691	897	0,8794	0,5305	0,661748433	794	D	D	D	D	D	D	D	S
23	N	N-mGe070	1st_telling	85600	86300	700	medium	Bh-sym	Depictive	0	0	1	0	N-vE049	85477	86280	803	680	0,9714	0,8468	0,904856953	123	D	D	D	S	D	S	S	S
23	N	N-mGe071	1st_telling	86300	87000	700	medium	Bh-sym	Depictive	0	0	1	0	N-vE050	86784	87191	407	216	0,3086	0,5307	0,390243903	-484	A	A	A	A	A	A	A	S
23	N	N-mGe072	1st_telling	87000	87800	800	medium	Bh-sym	Depictive	0	0	1	0	N-vE051	87191	88041	850	609	0,7613	0,7165	0,738181818	-191	A	A	A	A	A	A	S	A
23	N	N-mGe073	1st_telling	87800	88140	340	short	Bh-sym	Depictive	0	0	1	0	N-vE051	87191	88041	850	241	0,7088	0,2835	0,405042017	609	D	D	D	D	D	S	D	S
23	N	N-mGe074	1st_telling	88140	88310	170	short	Bh-sym	Depictive	0	0	1	0	N-vE052	88041	88387	346	170	1	0,4913	0,658914729	99	D	A	D	A	S	S	S	S
23	N	N-mGe075	1st_telling	88310	88670	360	short	Bh-sym	Depictive	0	0	1	0	N-vE053	88387	89302	915	283	0,7861	0,3093	0,443921569	-77	A	A	A	A	S	A	S	A
23	N	N-mGe076	1st_telling	88670	88990	320	short	Bh-sym	Depictive	0	0	1	0	N-vE053	88387	89302	915	320	1	0,3497	0,518218624	283	D	A	D	A	D	A	D	A
23	N	N-mGe077	1st_telling	88990	89340	350	short	Lt	Depictive, Pragmatic	0	1	1	0	N-vE053	88387	89302	915	312	0,8914	0,341	0,493280633	603	D	D	D	S	D	S	D	S
23	N	N-mGe078	1st_telling	89340	89660	320	short	Rt	Depictive, Pragmatic	0	1	1	0	N-vE053	88387	89302	915	-38	-0,1188	-0,0415	-0,061538462	953	D	D	D	D	D	D	D	D
23	N	N-mGe079	1st_telling	89660	90460	800	medium	Rt	Depictive	0	0	1	0	N-vE054	90001	91501	1500	459	0,5738	0,306	0,399130435	-341	A	A	A	A	A	A	A	A
23	N	N-mGe080	1st_telling	90460	90880	420	short	Rt	Depictive	0	0	1	0	N-vE054	90001	91501	1500	420	1	0,28	0,4375	459	D	A	D	A	D	A	D	A
23	N	N-mGe081	1st_telling	90880	91680	800	medium	Rt	Depictive	0	0	1	0	N-vE054	90001	91501	1500	621	0,7763	0,414	0,54	879	D	D	D	D	D	D	D	S
23	N	N-mGe082	1st_telling	91680	92140	460	short	Rt	Pointing, Pragmatic	0	1	0	1	N-vE055	91946	92922	976	194	0,4217	0,1988	0,270194986	-266	A	A	A	A	A	A	A	A
23	N	N-mGe083	1st_telling	92140	93080	940	medium	Rt	Pointing, Pragmatic	0	1	0	1	N-vE055	91946	92922	976	782	0,8319	0,8012	0,816283925	194	D	D	D	D	D	D	S	S
23	N	N-mGe084	1st_telling	93080	93840	760	medium	Rt	Other, Pragmatic	0	1	0	0	N-vE056	93072	95457	2385	760	1	0,3187	0,483306837	8	D	A	S	A	S	A	S	A
23	N	N-mGe085	1st_telling	93840	94660	820	medium	Bh-dif	Pointing, Pragmatic	0	1	0	1	N-vE056	93072	95457	2385	820	1	0,3438	0,511700468	768	D	A	D	A	D	A	D	A
23	N	N-mGe086	1st_telling	94660	96150	1490	long	Bh-id	Other, Pragmatic	0	1	0	0	N-vE056	93072	95457	2385	797	0,5349	0,3342	0,411354839	1588	D	D	D	D	D	D	D	D
23	N	N-mGe087	1st_telling	97190	98670	1480	long	Bh-sym	Depictive	0	0	1	0	N-vE058	97547	98877	1330	1123	0,7588	0,8444	0,799288256	-357	A	A	A	A	A	A	A	A
23	N	N-mGe088	1st_telling	101600	102790	1190	long	Bh-sym	Other, Pragmatic	0	1	0	0	N-vE060	100957	102846	1889	1190	1	0,63	0,77297824	643	D	A	D	A	D	S	D	S
23	N	N-mGe089	1st_telling	102790	103960	1170	long	Bh-sym	Other, Pragmatic	0	1	0	0	N-vE061	102919	103773	854	854	0,7299	1	0,843873518	-129	A	D	A	D	A	D	S	S
23	N	N-mGe090	1st_telling	108400	109480	1080	medium	Bh-sym	Depictive	0	0	1	0	N-vE065	107514	109029	1515	629	0,5824	0,4152	0,48477842	886	D	D	D	D	D	D	D	D
23	N	N-mGe091	1st_telling	109480	110090	610	medium	Bh-id	Depictive	0	0	1	0	N-vE066	109131	110666	1535	610	1	0,3974	0,568764569	349	D	A	D	A	D	A	D	A
23	N	N-mGe092	1st_telling	110090	110320	230	short	Rt	Beat	1	0	0	0	N-vE066	109131	110666	1535	230	1	0,1498	0,26062323	959	D	A	D	A	D	A	D	A
23	N	N-mGe093	1st_telling	110320	110970	650	medium	Bh-id	Depictive	0	0	1	0	N-vE066	109131	110666	1535	346	0,5323	0,2254	0,316704805	1189	D	D	D	D	D	D	D	D
23	N	N-mGe094	1st_telling	110970	111360	390	short	Bh-id	Depictive	0	0	1	0	N-vE068	111120	111604	484	240	0,6154	0,4959	0,549199085	-150	A	A	A	A	A	A	S	A
23	N	N-mGe095	1st_telling	111360	112460	1100	medium	Bh-id	Depictive	0	0	1	0	N-vE069	111604	112269	665	665	0,6045	1	0,753541077	-244	A	D	A	D	A	D	A	S
23	N	N-mGe096	1st_telling	112460	113170	710	medium	Rt	Depictive	0	0	1	0	N-vE070	112269	115191	2922	710	1	0,243	0,390969163	191	D	A	D	A	D	A	S	A
23	N	N-mGe097	1st_telling	113170	113750	580	medium	Bh-dif	Depictive	0	0	1	0	N-vE070	112269	115191	2922	580	1	0,1985	0,331239292	901	D	A	D	A	D	A	D	A
23	N	N-mGe098	1st_telling	113750	114470	720	medium	Bh-dif	Depictive	0	0	1	0	N-vE070	112269	115191	2922	720	1	0,2464	0,39538715	1481	D	A	D	A	D	A	D	A
23	N	N-mGe099	1st_telling	114470	115260	790	medium	Bh-dif	Depictive	0	0	1	0	N-vE070	112269	115191	2922	721	0,9127	0,2467	0,388469828	2201	D	D	D	D	D	S	D	S
23	N	N-mGe100	1st_telling	115260	116460	1200	long	Bh-sym	Depictive	0	0	1	0	N-vE071	115777	116754	977	683	0,5692	0,6991	0,627468995	-517	A	A	A	A	A	A	A	A
23	N	N-mGe101	1st_telling	116460	117360	900	medium	Lt	Pointing, Pragmatic	0	1	0	1	N-vE072	116754	118404	1650	606	0,6733	0,3673	0,475294118	-294	A	A	A	A	A	A	A	A
23	N	N-mGe102	1st_telling	117360	118410	1050	medium	Lt	Pointing, Pragmatic	0	1	0	1	N-vE072	116754	118404	1650	1044	0,9943	0,6327	0,773333334	606	D	D	D	S	D	S	D	S
23	N	N-mGe103	1st_telling	118410	120720	2310	long	Bh-sym	Depictive	0	0	1	0	N-vE074	119417	120515	1098	1098	0,4753	1	0,644366197	-1007	A	D	A	D	A	D	A	D
23	N	N-mGe104	1st_telling	126040	126640	600	medium	Lt	Pointing, Pragmatic	0	1	0	1	N-vE078	126183	129091	2908	457	0,7617	0,1572	0,260547321	-143	A	A	A	A	A	A	S	A
23	N	N-mGe105	1st_telling	126640	127000	360	short	Lt	Pointing, Pragmatic	0	1	0	1	N-vE078	126183	129091	2908	360	1	0,1238	0,220318238	457	D	A	D	A	D	A	D	A
23	N	N-mGe106	1st_telling	127000	127220	220	short	Rt	Pointing, Pragmatic	0	1	0	1	N-vE078	126183	129091	2908	220	1	0,0757	0,140664962	817	D	A	D	A	D	A	D	A
23	N	N-mGe107	1st_telling	127220	127520	300	short	Lt	Pointing, Pragmatic	0	1	0	1	N-vE078	126183	129091	2908	300	1	0,1032	0,187032419	1037	D	A	D	A	D	A	D	A
23	N	N-mGe108	1st_telling	127520	128780	1260	long	Bh-dif	Other, Pragmatic	0	1	0	0	N-vE078	126183	129091	2908	1260	1	0,4333	0,604606526	1337	D	A	D	A	D	A	D	A
23	N	N-mGe109	1st_telling	128780	130190	1410	long	Bh-sym	Depictive	0	0	1	0	N-vE079	129337	129777	440	440	0,3121	1	0,475675676	-557	A	D	A	D	A	D	A	D
23	N	N-mGe110	1st_telling	130190	131020	830	medium	Bh-sym	Depictive	0	0	1	0	N-vE080	130207	131047	840	813	0,9795	0,9679	0,973652695	-17	A	A	S	S	S	S	S	S
23	N	N-mGe111	1st_telling	131020	132160	1140	long	Bh-sym	Depictive	0	0	1	0	N-vE081	131047	132107	1060	1060	0,9298	1	0,963636363	-27	A	D	S	D	S	S	S	S
23	N	N-mGe112	1st_telling	133690	134470	780	medium	Bh-sym	Depictive	0	0	1	0	N-vE083	133207	134433	1226	743	0,9526	0,606	0,740777667	483	D	D	D	S	D	S	D	S
23	N	N-mGe113	1st_telling	134470	135270	800	medium	Bh-sym	Other, Pragmatic	0	1	0	0	N-vE084	134433	135863	1430	800	1	0,5594	0,717488789	37	D	A	S	A	S	A	S	A
23	N	N-mGe114	1st_telling	135270	136510	1240	long	Bh-sym	Depictive	0	0	1	0	N-vE084	134433	135863	1430	593	0,4782	0,4147	0,444194757	837	D	D	D	D	D	D	D	D
23	N	N-mGe115	1st_telling	136510	138180	1670	long	Bh-sym	Depictive	0	0	1	0	N-vE086	136677	138806	2129	1503	0,9	0,706	0,791260859	-167	A	A	A	A	A	A	S	A
23	N	N-mGe116	1st_telling	139800	140310	510	short	Rt	Other, Pragmatic	0	1	0	0	N-vE087	139088	140427	1339	510	1	0,3809	0,551649541	712	D	A	D	A	D	A	D	S
23	N	N-mGe117	1st_telling	140310	141300	990	medium	Bh-sym	Depictive	0	0	1	0	N-vE088	140427	141152	725	725	0,7323	1	0,845481049	-117	A	D	A	D	A	D	S	S
23	N	N-mGe118	1st_telling	141300	141420	120	short	Bh-sym	Depictive	0	0	1	0	N-vE089	141152	142440	1288	120	1	0,0932	0,170454546	148	D	A	D	A	D	A	S	A
23	N	N-mGe119	1st_telling	141420	142490	1070	medium	Bh-id	Depictive	0	0	1	0	N-vE089	141152	142440	1288	1020	0,9533	0,7919	0,86513995	268	D	D	D	S	D	S	D	S
23	N	N-mGe120	1st_telling	142490	144320	1830	long	Bh-sym	Pointing, Pragmatic	0	1	0	1	N-vE090	142780	144710	1930	1540	0,8415	0,7979	0,819148936	-290	A	A	A	A	A	A	A	A
23	N	N-mGe121	1st_telling	144320	145170	850	medium	Rt	Beat	1	0	0	0	N-vE091	144710	145667	957	460	0,5412	0,4807	0,509131157	-390	A	A	A	A	A	A	A	A
23	N	N-mGe122	1st_telling	145170	145420	250	short	Lt	Beat	1	0	0	0	N-vE091	144710	145667	957	250	1	0,2612	0,414250207	460	D	A	D	A	D	A	D	A
23	N	N-mGe123	1st_telling	145420	146350	930	medium	Bh-sym	Other, Pragmatic	0	1	0	0	N-vE092	145667	146597	930	683	0,7344	0,7344	0,734408602	-247	A	A	A	A	A	A	A	A
23	N	N-mGe124	1st_telling	146350	147600	1250	long	Bh-sym	Beat, Pragmatic	1	1	0	0	N-vE093	146597	148347	1750	1003	0,8024	0,5731	0,668666667	-247	A	A	A	A	A	A	A	A
23	N	N-mGe125	1st_telling	147600	148320	720	medium	Bh-sym	Depictive	0	0	1	0	N-vE093	146597	148347	1750	720	1	0,4114	0,582995952	1003	D	A	D	S	D	S	D	S
23	N	N-mGe126	1st_telling	148320	149860	1540	long	Bh-id	Depictive	0	0	1	0	N-vE095	149054	149970	916	806	0,5234	0,8799	0,656351792	-734	A	A	A	A	A	A	A	S
23	N	N-mGe127	1st_telling	149860	150160	300	short	Rt	Other, Pragmatic	0	1	0	0	N-vE096	149970	153999	4029	190	0,6333	0,0472	0,087780088	-110	A	A	A	A	A	A	S	A
23	N	N-mGe128	1st_telling	150160	150590	430	short	Bh-sym	Other, Pragmatic	0	1	0	0	N-vE096	149970	153999	4029	430	1	0,1067	0,192868356	190	D	A	D	A	D	A	S	A
23	N	N-mGe129	1st_telling	150590	151080	490	short	Bh-sym	Other, Pragmatic	0	1	0	0	N-vE096	149970	153999	4029	490	1	0,1216	0,216862138	620	D	A	D	A	D	A	D	A
23	N	N-mGe130	1st_telling	151080	152140	1060	medium	Bh-sym	Depictive	0	0	1	0	N-vE096	149970	153999	4029	1060	1	0,2631	0,416584791	1110	D	A	D	A	D	A	D	A
23	N	N-mGe131	1st_telling	152140	152660	520	short	Bh-sym	Depictive	0	0	1	0	N-vE096	149970	153999	4029	520	1	0,1291	0,228621675	2170	D	A	D	A	D	A	D	A
23	N	N-mGe132	1st_telling	152660	153140	480	short	Bh-sym	Depictive	0	0	1	0	N-vE096	149970	153999	4029	480	1	0,1191	0,212907518	2690	D	A	D	A	D	A	D	A
23	N	N-mGe133	1st_telling	153140	153510	370	short	Bh-sym	Depictive	0	0	1	0	N-vE096	149970	153999	4029	370	1	0,0918	0,16822005	3170	D	A	D	A	D	A	D	A
23	N	N-mGe134	1st_telling	153510	155750	2240	long	Bh-dif	Depictive	0	0	1	0	N-vE097	153999	156037	2038	1751	0,7817	0,8592	0,818606826	-489	A	A	A	A	A	A	A	A
23	N	N-mGe135	1st_telling	155750	157490	1740	long	Lt	Depictive	0	0	1	0	N-vE098	156837	157347	510	510	0,2931	1	0,453333333	-1087	A	D	A	D	A	D	A	S
23	N	N-mGe136	1st_telling	160830	161910	1080	medium	Bh-id	Depictive, Pragmatic	0	1	1	0	N-vE101	161217	162467	1250	693	0,6417	0,5544	0,594849786	-387	A	A	A	A	A	A	A	A
23	N	N-mGe137	1st_telling	161910	162490	580	medium	Bh-id	Other, Pragmatic	0	1	0	0	N-vE101	161217	162467	1250	557	0,9603	0,4456	0,60874317	693	D	D	D	S	D	S	D	S
23	N	N-mGe138	1st_telling	162490	163280	790	medium	Bh-dif	Other, Pragmatic	0	1	0	0	N-vE102	162467	164485	2018	790	1	0,3915	0,562678063	23	D	A	S	A	S	A	S	A
23	N	N-mGe139	1st_telling	163280	163560	280	short	Bh-id	Beat	1	0	0	0	N-vE102	162467	164485	2018	280	1	0,1388	0,243690166	813	D	A	D	A	D	A	D	A
23	N	N-mGe140	1st_telling	163560	163940	380	short	Bh-id	Other, Pragmatic	0	1	0	0	N-vE102	162467	164485	2018	380	1	0,1883	0,316930776	1093	D	A	D	A	D	A	D	A
23	N	N-mGe141	1st_telling	163940	164320	380	short	Bh-sym	Depictive, Pragmatic	0	1	1	0	N-vE102	162467	164485	2018	380	1	0,1883	0,316930776	1473	D	A	D	A	D	A	D	S
23	N	N-mGe142	1st_telling	164320	164830	510	short	Bh-sym	Other, Pragmatic	0	1	0	0	N-vE103	164485	165883	1398	345	0,6765	0,2468	0,36163522	-165	A	A	A	A	A	A	S	A
23	N	N-mGe143	1st_telling	164830	166130	1300	long	Bh-sym	Other, Pragmatic	0	1	0	0	N-vE103	164485	165883	1398	1053	0,81	0,7532	0,780578206	345	D	D	D	D	D	D	D	D
23	N	N-mGe144	1st_telling	167170	168470	1300	long	Bh-dif	Depictive	0	0	1	0	N-vE106	167814	168349	535	535	0,4115	1	0,583106267	-644	A	D	A	D	A	D	A	S
23	N	N-mGe145	1st_telling	168470	169930	1460	long	Bh-dif	Depictive	0	0	1	0	N-vE107	168697	169887	1190	1190	0,8151	1	0,898113207	-227	A	D	A	S	A	S	A	S
23	N	N-mGe146	1st_telling	169930	170860	930	medium	Bh-sym	Depictive	0	0	1	0	N-vE108	170102	171368	1266	758	0,8151	0,5987	0,690346084	-172	A	A	A	A	A	A	S	A
23	N	N-mGe147	1st_telling	170860	171290	430	short	Bh-sym	Depictive	0	0	1	0	N-vE108	170102	171368	1266	430	1	0,3397	0,507075472	758	D	A	D	A	D	S	D	S
23	N	N-mGe148	1st_telling	171290	172010	720	medium	Bh-sym	Depictive	0	0	1	0	N-vE109	171368	173350	1982	642	0,8917	0,3239	0,475203553	-78	A	A	A	A	S	A	S	A
23	N	N-mGe149	1st_telling	172010	173030	1020	medium	Bh-sym	Depictive	0	0	1	0	N-vE109	171368	173350	1982	1020	1	0,5146	0,679546969	642	D	A	D	A	D	A	D	A
23	N	N-mGe150	1st_telling	173030	173580	550	short	Bh-id	Depictive	0	0	1	0	N-vE109	171368	173350	1982	320	0,5818	0,1615	0,252764613	1662	D	D	D	D	D	D	D	D
23	N	N-mGe151	1st_telling	173580	174040	460	short	Bh-id	Depictive	0	0	1	0	N-vE110	173350	174637	1287	460	1	0,3574	0,526617058	230	D	A	D	A	D	A	D	A
23	N	N-mGe152	1st_telling	174040	175330	1290	long	Bh-id	Depictive	0	0	1	0	N-vE110	173350	174637	1287	597	0,4628	0,4639	0,463329453	690	D	D	D	D	D	D	D	D
23	N	N-mGe153	1st_telling	175330	175900	570	medium	Rt	Other, Pragmatic	0	1	0	0	N-vE111	175706	176247	541	194	0,3404	0,3586	0,349234923	-376	A	A	A	A	A	A	A	A
23	N	N-mGe154	1st_telling	180010	181290	1280	long	Bh-sym	Other, Pragmatic	0	1	0	0	N-vE112	178470	182587	4117	1280	1	0,3109	0,474337595	1540	D	A	D	A	D	A	D	A
23	N	N-mGe155	1st_telling	181290	181720	430	short	Bh-id	Other, Pragmatic	0	1	0	0	N-vE112	178470	182587	4117	430	1	0,1044	0,189135694	2820	D	A	D	A	D	A	D	A
