record_id	participant	gesture_id	stage	time_begin	time_end	duration	ge_handedness	ge_function	pragmatic	ge_structure	ge_tags	MaxHM	edu_id_form	has_sem_edu	time_begin	time_end	duration	edu_html	edu_illoc_phas	edu_main_acc	edu_words_num	LeftDiff	RightDiff	eCoord0	eCoord0	sCoord50	eCoord50	sCoord100	eCoord100	sCoord200	eCoord200
4	R	R-mGe536	Retelling	1461700	1462340	640	Bh-dif	Depictive		P S		0,4539	R-vE492	1	1461180	1463360	2180	и /–он?н (0.07) идёт обратно к своим /друзь<u>я</u>м,	Comma	R	7	516	-1024	D	A	D	A	D	A	D	A
4	R	R-mGe537	Retelling	1462340	1462760	420	Bh-dif	Depictive		S		0,32308	R-vE492	0	1461180	1463360	2180	и /–он?н (0.07) идёт обратно к своим /друзь<u>я</u>м,	Comma	R	7	1156	-604	D	A	D	A	D	A	D	A
4	R	R-mGe538	Retelling	1462760	1463200	440	Bh-dif	Pointing	 Pragmatic	P S		0,33588	R-vE492	0	1461180	1463360	2180	и /–он?н (0.07) идёт обратно к своим /друзь<u>я</u>м,	Comma	R	7	1576	-164	D	A	D	A	D	A	D	S
4	R	R-mGe539	Retelling	1463200	1463300	100	Rt	Depictive	 Pragmatic	S	Lt S Overlap	0,08772	R-vE492	0	1461180	1463360	2180	и /–он?н (0.07) идёт обратно к своим /друзь<u>я</u>м,	Comma	R	7	2016	-64	D	A	D	A	D	S	D	S
4	R	R-mGe540	Retelling	1463300	1463480	180	Lt	Depictive		S	Rt S Overlap	0,13107	R-vE493	1	1463360	1464950	1590	\раздаёт каждому по \/гр<u>у</u>ше,	Comma	FR	4	-64	-1474	A	A	A	A	S	A	S	A
4	R	R-mGe541	Retelling	1463480	1463980	500	Bh-dif	Depictive		S-R	R Rebound, Lt S Overlap	0,47847	R-vE493	0	1463360	1464950	1590	\раздаёт каждому по \/гр<u>у</u>ше,	Comma	FR	4	116	-974	D	A	D	A	D	A	S	A
4	R	R-mGe542	Retelling	1463980	1465100	1120	Bh-sym	Depictive		P S R	Rt S Overlap	0,71882	R-vE493	0	1463360	1464950	1590	\раздаёт каждому по \/гр<u>у</u>ше,	Comma	FR	4	616	146	D	D	D	D	D	D	D	S
4	R	R-mGe543	Retelling	1466020	1466280	260	Bh-sym	Other	 Pragmatic	P-S		0,66158	R-vE494	0	1465750	1466280	526	(–в<u>о</u>т,)	Comma	L	1	266	0	D	S	D	S	D	S	D	S
4	R	R-mGe544	Retelling	1466280	1467570	1290	Bh-sym	Other	 Pragmatic	S R	Rt S Overlap	0,43519	R-vE495	0	1466330	1470750	4427	и /они?и (0.40) (? 0.70) (0.48) {sm 0.15} /вместе уже –продолжают \<sup>?</sup>идт<u>и</u>.	Period	F	6	-46	-3183	A	A	S	A	S	A	S	A
4	R	R-mGe545	Retelling	1467570	1468200	630	Lt	Other	 Pragmatic	P-S		0,24916	R-vE495	0	1466330	1470750	4427	и /они?и (0.40) (? 0.70) (0.48) {sm 0.15} /вместе уже –продолжают \<sup>?</sup>идт<u>и</u>.	Period	F	6	1244	-2553	D	A	D	A	D	A	D	A
4	R	R-mGe546	Retelling	1468200	1469430	1230	Bh-dif	Depictive	 Pragmatic	P-S R	S Rebound	0,43486	R-vE495	1	1466330	1470750	4427	и /они?и (0.40) (? 0.70) (0.48) {sm 0.15} /вместе уже –продолжают \<sup>?</sup>идт<u>и</u>.	Period	F	6	1874	-1323	D	A	D	A	D	A	D	A
4	R	R-mGe547	Retelling	1469430	1470430	1000	Bh-dif	Depictive	 Pragmatic	P-S R	S Rebound	0,36853	R-vE495	0	1466330	1470750	4427	и /они?и (0.40) (? 0.70) (0.48) {sm 0.15} /вместе уже –продолжают \<sup>?</sup>идт<u>и</u>.	Period	F	6	3104	-323	D	A	D	A	D	A	D	A
4	R	R-mGe548	Retelling	1472790	1473950	1160	Rt	Beat		S R		0,49393	R-vE497	0	1472440	1475980	3537	В это /время /–фермер (0.55) (? 0.31) спускается с /??л<u>е</u>стницы,,,	Dots-nf	Rfl	7	347	-2030	D	A	D	A	D	A	D	A
4	R	R-mGe549	Retelling	1473950	1474660	710	Rt	Other	 Pragmatic	P S		0,33435	R-vE497	0	1472440	1475980	3537	В это /время /–фермер (0.55) (? 0.31) спускается с /??л<u>е</u>стницы,,,	Dots-nf	Rfl	7	1507	-1320	D	A	D	A	D	A	D	A
4	R	R-mGe550	Retelling	1474660	1475260	600	Rt	Depictive	 Pragmatic	P S R		0,29007	R-vE497	1	1472440	1475980	3537	В это /время /–фермер (0.55) (? 0.31) спускается с /??л<u>е</u>стницы,,,	Dots-nf	Rfl	7	2217	-720	D	A	D	A	D	A	D	A
4	R	R-mGe551	Retelling	1484070	1485390	1320	Rt	Depictive		P S		0,60979	R-vE504	1	1484240	1484810	579	и тут –?в<u>и</u>дит,	Comma	Lf	3	-165	576	A	D	A	D	A	D	S	D
4	R	R-mGe552	Retelling	1485390	1486140	750	Rt	Pointing		S	S Rebound	0,49342	R-vE505	0	1484810	1487100	2290	как эти трое /–мальчиков проходят /–м<u>и?и</u>мо,,,	Dots-nf	RL	6	576	-964	D	A	D	A	D	A	D	A
4	R	R-mGe553	Retelling	1486140	1487680	1540	Rt	Other	 Pragmatic	S R		0,50339	R-vE505	0	1484810	1487100	2290	как эти трое /–мальчиков проходят /–м<u>и?и</u>мо,,,	Dots-nf	RL	6	1326	576	D	D	D	D	D	D	D	D
4	R	R-mGe554	Retelling	1487680	1488140	460	Lt	Other	 Pragmatic	P-S R		0,61621	R-vE506	0	1487400	1488430	1033	/–спок<u>о?о</u>йно так,,,	Dots-nf	RL	2	279	-294	D	A	D	A	D	A	D	A
4	R	R-mGe555	Retelling	1488140	1488870	730	Lt	Other	 Pragmatic	S		0,61022	R-vE507	0	1488430	1489130	699	/–валь<u>я?а</u>жно,,,	Dots-nf	RL	1	-294	-263	A	A	A	A	A	A	A	A
4	R	R-mGe556	Retelling	1488870	1489420	550	Bh-dif	Beat	 Pragmatic	P S-R		0,42114	R-vE507	0	1488430	1489130	699	/–валь<u>я?а</u>жно,,,	Dots-nf	RL	1	436	287	D	D	D	D	D	D	D	D
4	R	R-mGe557	Retelling	1489420	1490660	1240	Bh-sym	Beat	 Pragmatic	P S R		0,63111	R-vE508	0	1489130	1490120	991	и /едят \гр<u>у</u>ши.	Period	F	3	287	536	D	D	D	D	D	D	D	D
22	C	C-mGe001	Conversation	219990	220630	640	Rt	Beat		P-S-R	Shuttle	0,64586	C-vE001	0	220123	221053	930	В?в несколько \дет<u>а</u>лей.	Period	F	3	-133	-423	A	A	A	A	A	A	S	A
22	C	C-mGe002	Conversation	224250	225070	820	Bh-sym	Depictive		P S		0,55237	C-vE004	1	223715	225864	2149	то есть \вначале это скорее такой || (0.08) какой-то /х<u>о</u>лмик,	Comma	R	8	535	-794	D	A	D	A	D	A	D	A
22	C	C-mGe003	Conversation	225070	226000	930	Bh-sym	Depictive		P S R	S Rebound	0,51575	C-vE004	1	223715	225864	2149	то есть \вначале это скорее такой || (0.08) какой-то /х<u>о</u>лмик,	Comma	R	8	1355	136	D	D	D	D	D	D	D	S
22	C	C-mGe004	Conversation	226000	227440	1440	Rt	Depictive		P S R	S Rebound	0,82401	C-vE005	1	226182	227191	1009	на котором растёт /?д<u>е</u>рево,	Comma	Rf	4	-182	249	A	D	A	D	A	D	S	D
22	C	C-mGe005	Conversation	227440	228600	1160	Bh-sym	Depictive		P S H	S Rebound	0,77176	C-vE006	1	227589	229049	1460	к дереву приставлена /??л<u>е</u>стница,	Comma	Rfr	4	-149	-449	A	A	A	A	A	A	S	A
22	C	C-mGe006	Conversation	228600	229200	600	Rt	Pointing		P S	Lt H Overlap	0,43592	C-vE006	0	227589	229049	1460	к дереву приставлена /??л<u>е</u>стница,	Comma	Rfr	4	1011	151	D	D	D	D	D	D	D	S
22	C	C-mGe007	Conversation	229200	230630	1430	Rt	Depictive		P S	Multi-Rebound, Lt H Overlap	0,86856	C-vE007	1	229115	230363	1248	по этой /лестнице –лазит \ф<u>е</u>рмер.	Period	F	5	85	267	D	D	D	D	S	D	S	D
22	C	C-mGe008	Conversation	230630	231170	540	Bh-dif	Depictive		S		0,54526	C-vE008	0	230649	232020	1371	То_есть он (? 0.14) (0.08) возлезает /нав<u>е</u>рх,	Comma	R	4	-19	-850	A	A	S	A	S	A	S	A
22	C	C-mGe009	Conversation	231170	231500	330	Rt	Depictive		S		0,38801	C-vE008	1	230649	232020	1371	То_есть он (? 0.14) (0.08) возлезает /нав<u>е</u>рх,	Comma	R	4	521	-520	D	A	D	A	D	A	D	A
22	C	C-mGe010	Conversation	231500	231880	380	Bh-sym	Pointing	 Pragmatic	S		0,43404	C-vE008	0	230649	232020	1371	То_есть он (? 0.14) (0.08) возлезает /нав<u>е</u>рх,	Comma	R	4	851	-140	D	A	D	A	D	A	D	S
22	C	C-mGe011	Conversation	231880	232960	1080	Bh-sym	Depictive		P S H	Multi-S	0,42727	C-vE009	1	232020	235340	3320	\собирает (0.18) (? 0.63) груши себе в (? 0.36) /ф<u>а</u>ртук,	Comma	R	5	-140	-2380	A	A	A	A	A	A	S	A
22	C	C-mGe012	Conversation	234030	234700	670	Bh-sym	Depictive		P S		0,33584	C-vE009	1	232020	235340	3320	\собирает (0.18) (? 0.63) груши себе в (? 0.36) /ф<u>а</u>ртук,	Comma	R	5	2010	-640	D	A	D	A	D	A	D	A
22	C	C-mGe013	Conversation	234700	235280	580	Bh-sym	Depictive		S R		0,29744	C-vE009	1	232020	235340	3320	\собирает (0.18) (? 0.63) груши себе в (? 0.36) /ф<u>а</u>ртук,	Comma	R	5	2680	-60	D	A	D	A	D	S	D	S
22	C	C-mGe014	Conversation	235280	236140	860	Rt	Depictive		P S	Lt R Overlap	0,59683	C-vE010	1	235670	236385	715	но /спуск<u>а</u>ется,	Comma	R	2	-390	-245	A	A	A	A	A	A	A	A
22	C	C-mGe015	Conversation	236140	236490	350	Bh-sym	Beat		P S		0,46009	C-vE010	0	235670	236385	715	но /спуск<u>а</u>ется,	Comma	R	2	470	105	D	D	D	D	D	D	D	S
22	C	C-mGe016	Conversation	236490	236800	310	Bh-dif	Beat		P S	Repeat	0,33244	C-vE011	0	236385	237940	1555	и очень /бережно их кладёт в \корз<u>и</u>нки.	Period	F	7	105	-1140	D	A	D	A	D	A	S	A
22	C	C-mGe017	Conversation	236800	237450	650	Bh-sym	Depictive		P S		0,58957	C-vE011	1	236385	237940	1555	и очень /бережно их кладёт в \корз<u>и</u>нки.	Period	F	7	415	-490	D	A	D	A	D	A	D	A
22	C	C-mGe018	Conversation	237450	237880	430	Bh-sym	Depictive		P S	Repeat	0,43325	C-vE011	0	236385	237940	1555	и очень /бережно их кладёт в \корз<u>и</u>нки.	Period	F	7	1065	-60	D	A	D	A	D	S	D	S
22	C	C-mGe019	Conversation	237880	238270	390	Bh-sym	Depictive		P-S		0,50769	C-vE012	1	237940	238850	910	У него стоит три /корз<u>и</u>ны,	Comma	R	5	-60	-580	A	A	A	A	S	A	S	A
22	C	C-mGe020	Conversation	238270	238720	450	Bh-id	Depictive		S		0,66176	C-vE012	1	237940	238850	910	У него стоит три /корз<u>и</u>ны,	Comma	R	5	330	-130	D	A	D	A	D	A	D	S
22	C	C-mGe021	Conversation	238720	239580	860	Bh-id	Depictive		S R		0,64032	C-vE013	0	238850	239255	405	(\больш<u>и</u>х,)	Comma	F	1	-130	325	A	D	A	D	A	D	S	D
22	C	C-mGe022	Conversation	239580	240730	1150	Bh-id	Depictive		P-S H	S Rebound	0,85194	C-vE014	1	239795	240840	1045	/\две уже?е почти (? 0.11) ==	Fst		3	-215	-110	A	A	A	A	A	A	A	S
22	C	C-mGe023	Conversation	240730	241230	500	Bh-id	Depictive		P S	S Rebound	0,59136	C-vE015	1	240840	241659	819	–одна (0.08) /\п<u>о</u>лная,	Comma	RF	2	-110	-429	A	A	A	A	A	A	S	A
22	C	C-mGe024	Conversation	241230	242230	1000	Bh-id	Depictive		P S	S Rebound	0,47169	C-vE015	1	240840	241659	819	–одна (0.08) /\п<u>о</u>лная,	Comma	RF	2	390	571	D	D	D	D	D	D	D	D
22	C	C-mGe025	Conversation	242230	244600	2370	Rt	Depictive		P S H	S Rebound, Long R	0,65341	C-vE017	1	242720	243870	1150	и в= || /третья –пуст<u>а</u>я.	Period	L	4	-490	730	A	D	A	D	A	D	A	D
22	C	C-mGe026	Conversation	257000	257890	890	Lt	Depictive		P S	Multi-S	0,65926	C-vE019	1	256989	258799	1810	Ну у него было \тр<u>и</u> корзины \изначально.	Period	F	7	11	-909	D	A	S	A	S	A	S	A
22	C	C-mGe027	Conversation	257890	258740	850	Lt	Depictive		P S	Repeat, Multi-S	0,6391	C-vE019	1	256989	258799	1810	Ну у него было \тр<u>и</u> корзины \изначально.	Period	F	7	901	-59	D	A	D	A	D	S	D	S
22	C	C-mGe028	Conversation	258740	259860	1120	Lt	Depictive		P S	Multi-Rebound	0,72365	C-vE020	1	259098	260084	986	–Одна?а (0.11) /?п<u>о</u>лная,	Comma	Rr	2	-358	-224	A	A	A	A	A	A	A	A
22	C	C-mGe029	Conversation	259860	260770	910	Lt	Depictive		P S H	Multi-Rebound	0,47313	C-vE021	1	260189	261735	1546	–одна?а<sup>?</sup> (0.10) он (0.09) /\долож<u>и</u>л как раз,	Comma	RF	5	-329	-965	A	A	A	A	A	A	A	A
22	C	C-mGe030	Conversation	260770	261330	560	Rt	Other	 Pragmatic	P-S	Lt S H Overlap	0,53181	C-vE021	0	260189	261735	1546	–одна?а<sup>?</sup> (0.10) он (0.09) /\долож<u>и</u>л как раз,	Comma	RF	5	581	-405	D	A	D	A	D	A	D	A
22	C	C-mGe031	Conversation	261330	261820	490	Rt	Pointing		P-S	Lt H Overlap	0,39784	C-vE021	0	260189	261735	1546	–одна?а<sup>?</sup> (0.10) он (0.09) /\долож<u>и</u>л как раз,	Comma	RF	5	1141	85	D	D	D	D	D	S	D	S
22	C	C-mGe032	Conversation	261820	262000	180	Rt	Beat	 Pragmatic	S	Lt H Overlap	0,75625	C-vE023	0	261879	262019	140	\н<u>у</u>,	Comma	F	1	-59	-19	A	A	A	S	S	S	S	S
22	C	C-mGe033	Conversation	262000	262360	360	Rt	Pointing	 Pragmatic	S	Lt H Overlap	0,37554	C-vE024	0	262099	263129	1030	\п<u>е</u>рвый раз когда он /слез<u>а</u>ет,	Comma	F, R	5	-99	-769	A	A	A	A	S	A	S	A
22	C	C-mGe034	Conversation	262360	263010	650	Rt	Depictive	 Pragmatic	S	S Rebound, Lt H Overlap	0,77381	C-vE024	1	262099	263129	1030	\п<u>е</u>рвый раз когда он /слез<u>а</u>ет,	Comma	F, R	5	261	-119	D	A	D	A	D	A	D	S
22	C	C-mGe035	Conversation	263010	263650	640	Rt	Depictive		P-S	Lt H Overlap	0,23164	C-vE025	1	263434	264659	1225	он \докладывает туда до /в<u>е</u>рха,	Comma	R	5	-424	-1009	A	A	A	A	A	A	A	A
22	C	C-mGe036	Conversation	263650	264480	830	Rt	Depictive		S H R	Lt H Overlap, Repeat	0,80779	C-vE025	1	263434	264659	1225	он \докладывает туда до /в<u>е</u>рха,	Comma	R	5	216	-179	D	A	D	A	D	A	D	S
22	C	C-mGe037	Conversation	264480	264640	160	Lt	Other	 Pragmatic	S	Rt R Overlap, Rt P Overlap	0,23105	C-vE025	0	263434	264659	1225	он \докладывает туда до /в<u>е</u>рха,	Comma	R	5	1046	-19	D	A	D	S	D	S	D	S
22	C	C-mGe038	Conversation	264640	266440	1800	Bh-id	Depictive		P-S H R		0,98017	C-vE026	1	264659	266389	1730	и у него остаётся /третья /–пустая /\корз<u>и</u>на.	Period	RF	7	-19	51	A	D	S	D	S	S	S	S
22	C	C-mGe039	Conversation	266440	266960	520	Rt	Other	 Pragmatic	P-S	Lt R Overlap	0,30816	C-vE027	0	266858	267000	142	–Д<u>а</u>,	Comma	L	1	-418	-40	A	A	A	S	A	S	A	S
22	C	C-mGe040	Conversation	266960	267230	270	Rt	Pointing	 Pragmatic	S	Lt R Overlap	0,41108	C-vE028	0	267000	267849	849	после /этого приезжает \м<u>а</u>льчик.	Period	F	4	-40	-619	A	A	S	A	S	A	S	A
22	C	C-mGe041	Conversation	270860	271690	830	Rt	Pointing	 Pragmatic	P-S R		0,84946	C-vE030	0	270979	271823	844	тоже в –шл<u>я</u>пе?е,	Comma	L	3	-119	-133	A	A	A	A	A	A	S	S
22	C	C-mGe042	Conversation	273270	275160	1890	Bh-sym	Depictive		P S H R	Long R	0,69955	C-vE032	1	273130	274362	1232	который везёт= || везёт /коз<u>у</u>,	Comma	R	4	140	798	D	D	D	D	D	D	S	D
22	C	C-mGe043	Conversation	275250	276100	850	Lt	Depictive		P S	S Rebound	0,49519	C-vE034	1	275006	277589	2583	они проходят –\м<u>и</u>мо этих?х (0.07) (? 0.49) /корз<u>и</u>н с грушами,	Comma	LF, R	7	244	-1489	D	A	D	A	D	A	D	A
22	C	C-mGe044	Conversation	276100	277430	1330	Lt	Depictive		P S H R	Multi-Rebound, Repeat	0,67979	C-vE034	0	275006	277589	2583	они проходят –\м<u>и</u>мо этих?х (0.07) (? 0.49) /корз<u>и</u>н с грушами,	Comma	LF, R	7	1094	-159	D	A	D	A	D	A	D	S
22	C	C-mGe045	Conversation	280960	283130	2170	Rt	Depictive		P S R	Multi-Rebound, R Rebound	0,87854	C-vE037	1	280799	283569	2770	/\но?о (? 0.21) мужик не \да<u>ё</u>т ей (0.05) (? 0.26) взять ни одной /гр<u>у</u>ши,	Comma	F, R	9	161	-439	D	A	D	A	D	A	S	A
22	C	C-mGe046	Conversation	284090	284720	630	Rt	Depictive		P-S		0,9053	C-vE038	1	284131	284652	521	уводит ==	Fst		1	-41	68	A	D	S	D	S	S	S	S
22	C	C-mGe047	Conversation	284720	285980	1260	Rt	Depictive		P S R	Repeat	0,90759	C-vE039	1	284826	286109	1283	\уводит её куда-то /д<u>а</u>льше,	Comma	R	4	-106	-129	A	A	A	A	A	A	S	S
22	C	C-mGe048	Conversation	286390	287760	1370	Rt	Depictive	 Pragmatic	P S R		0,92019	C-vE040	1	286411	287973	1562	а /потом едет этот \м<u>а</u>льчик на велосипеде.	Period	F	7	-21	-213	A	A	S	A	S	A	S	A
22	C	C-mGe049	Conversation	290840	291440	600	Rt	Depictive		P S		0,82305	C-vE042	1	290797	291655	858	(*Он так /–берёт –\одн<u>у</u>,	Comma	LF	4	43	-215	D	A	S	A	S	A	S	A
22	C	C-mGe050	Conversation	291440	294900	3460	Rt	Depictive		S H	Multi-Rebound	0,43616	C-vE043	0	292292	293257	965	/см<u>о</u>трит так на неё,	Comma	R	4	-852	1643	A	D	A	D	A	D	A	D
22	C	C-mGe051	Conversation	294900	295360	460	Lt	Pointing		P-S	Rt H Overlap	0,36278	C-vE045	0	294891	296967	2076	который сидит там наверху \ковыр<u>я</u>ется в этих /гр<u>у</u>шах,	Comma	F, R	8	9	-1607	D	A	S	A	S	A	S	A
22	C	C-mGe052	Conversation	295360	295730	370	Lt	Depictive		S R	Rt H Overlap, Rt P Overlap	0,30253	C-vE045	1	294891	296967	2076	который сидит там наверху \ковыр<u>я</u>ется в этих /гр<u>у</u>шах,	Comma	F, R	8	469	-1237	D	A	D	A	D	A	D	A
22	C	C-mGe053	Conversation	295730	296410	680	Bh-sym	Depictive		P S	Lt R Overlap	0,49347	C-vE045	1	294891	296967	2076	который сидит там наверху \ковыр<u>я</u>ется в этих /гр<u>у</u>шах,	Comma	F, R	8	839	-557	D	A	D	A	D	A	D	A
22	C	C-mGe054	Conversation	296410	298130	1720	Bh-sym	Depictive		S R		0,69499	C-vE046	1	296967	297883	916	(–доста<u>ё</u>т –собир<u>а</u>ет,)	Comma	L, L	2	-557	247	A	D	A	D	A	D	A	D
22	C	C-mGe055	Conversation	298520	299810	1290	Bh-sym	Depictive		P S H R	Lt R Rebound	0,79129	C-vE047	1	298394	299447	1053	(? 0.13) <sup>?</sup>и /берёт всю \корз<u>и</u>ну.	Period	F	4	126	363	D	D	D	D	D	D	S	D
22	C	C-mGe056	Conversation	299810	300770	960	Rt	Pointing		P S R	Lt R Overlap	0,80466	C-vE049	0	300045	300887	842	что тот не /зам<u>е</u>тит,	Comma	R	4	-235	-117	A	A	A	A	A	A	A	S
22	C	C-mGe057	Conversation	300770	301410	640	Bh-id	Depictive	 Pragmatic	P S		0,47352	C-vE050	1	300887	302456	1569	берёт себе \ставит всю /??корз<u>и</u>ну, ==	Comma, Fst	Rfl	5	-117	-1046	A	A	A	A	A	A	S	A
22	C	C-mGe058	Conversation	301410	303170	1760	Bh-id	Depictive		P S R	R rebound, Rt S Overlap	0,62842	C-vE050	1	300887	302456	1569	берёт себе \ставит всю /??корз<u>и</u>ну, ==	Comma, Fst	Rfl	5	523	714	D	D	D	D	D	D	D	D
22	C	C-mGe059	Conversation	307170	307750	580	Bh-sym	Other	 Pragmatic	P S		0,30607	C-vE054	0	304826	308036	3210	как бы?ы (0.41) (? 0.59) /велосипед (? 0.13) для него действительно /большев<u>а</u>т,	Comma	R	7	2344	-286	D	A	D	A	D	A	D	A
22	C	C-mGe060	Conversation	307750	308080	330	Bh-sym	Other	 Pragmatic	P S	Repeat	0,16158	C-vE054	0	304826	308036	3210	как бы?ы (0.41) (? 0.59) /велосипед (? 0.13) для него действительно /большев<u>а</u>т,	Comma	R	7	2924	44	D	D	D	S	D	S	D	S
22	C	C-mGe061	Conversation	308080	308520	440	Bh-sym	Other	 Pragmatic	P S		0,57479	C-vE055	0	308036	309127	1091	ему \сл<u>о</u>жно на него /зал<u>е</u>зть,	Comma	F, R	5	44	-607	D	A	S	A	S	A	S	A
22	C	C-mGe062	Conversation	308520	309240	720	Bh-sym	Other	 Pragmatic	S R		0,67035	C-vE055	0	308036	309127	1091	ему \сл<u>о</u>жно на него /зал<u>е</u>зть,	Comma	F, R	5	484	113	D	D	D	D	D	D	D	S
22	C	C-mGe063	Conversation	309580	310580	1000	Bh-sym	Depictive		P S		0,9095	C-vE056	1	309489	310688	1199	и?и ещё с этой /корз<u>и</u>ной,	Comma	R	5	91	-108	D	A	D	A	S	A	S	S
22	C	C-mGe064	Conversation	310580	311940	1360	Bh-sym	Depictive	 Pragmatic	P S R	Multi-S	0,9494	C-vE057	0	310688	311917	1229	ему \сложно \баланс<u>и</u>ровать.	Period	F	3	-108	23	A	D	A	S	A	S	S	S
22	C	C-mGe065	Conversation	325980	327140	1160	Bh-sym	Depictive		P-S H	S Rebound	0,78978	C-vE068	0	326087	326844	757	(Два \велосип<u>е</u>да.	Period	F	2	-107	296	A	D	A	D	A	D	S	D
22	C	C-mGe066	Conversation	327140	327400	260	Rt	Pointing	 Pragmatic	S	Shuttle, Lt H Overlap	0,38662	C-vE069	0	327072	328157	1085	/Девочка и \м<u>а</u>льчик.)	Period	F	3	68	-757	D	A	D	A	S	A	S	A
22	C	C-mGe067	Conversation	327400	328880	1480	Bh-sym	Depictive		S R	R Rebound, Long R	0,59025	C-vE069	0	327072	328157	1085	/Девочка и \м<u>а</u>льчик.)	Period	F	3	328	723	D	D	D	D	D	D	D	D
22	C	C-mGe068	Conversation	329370	329780	410	Bh-sym	Depictive		P-S		0,46433	C-vE070	0	328462	329818	1356	они проезжали друг напротив /др<u>у</u>га,	Comma	R	5	908	-38	D	A	D	S	D	S	D	S
22	C	C-mGe069	Conversation	329780	331540	1760	Rt	Pointing		P H S H	S Rebound	0,83828	C-vE071	0	329870	331140	1270	и?и у /мальчика слетела \шл<u>я</u>па.	Period	F	5	-90	400	A	D	A	D	S	D	S	D
22	C	C-mGe070	Conversation	331540	332800	1260	Rt	Other	 Pragmatic	P S R	Long R	0,85455	C-vE072	0	331847	332787	940	И /осталась где-то на \дор<u>о</u>ге.	Period	F	5	-307	13	A	D	A	S	A	S	A	S
22	C	C-mGe071	Conversation	332800	333570	770	Rt	Depictive		P S		0,52887	C-vE073	1	333112	334074	962	Он поехал /д<u>а</u>льше,	Comma	R	3	-312	-504	A	A	A	A	A	A	A	A
22	C	C-mGe072	Conversation	333570	335130	1560	Rt	Depictive		P S R	Lt H R Overlap	0,73222	C-vE074	1	334156	335057	901	и врезался в \к<u>а</u>мень.	Period	F	4	-586	73	A	D	A	D	A	S	A	S
22	C	C-mGe073	Conversation	335130	337000	1870	Lt	Pointing		P S R	Long R	0,85276	C-vE075	0	335458	336848	1390	И /тут к_нему подбегают эти /тр<u>о</u>е,	Comma	R	6	-328	152	A	D	A	D	A	D	A	S
22	C	C-mGe074	Conversation	337570	339290	1720	Rt	Depictive		P S-R	Multi-S	0,5469	C-vE079	0	338497	339677	1180	— (? 0.27) играл с этой /шт<u>у</u>кой, ??	Comma, Interrupt	R	4	-927	-387	A	A	A	A	A	A	A	A
22	C	C-mGe075	Conversation	339290	342150	2860	Rt	Other	 Pragmatic	P S H	Multi-S	0,625	C-vE081	0	339997	341297	1300	но /ты не сказала то что ==	Fst		6	-707	853	A	D	A	D	A	D	A	D
22	C	C-mGe076	Conversation	342150	342540	390	Rt	Pointing	 Pragmatic	S-R		0,53952	C-vE082	0	341690	342464	774	(? 0.45) Потом ==	Fst		1	460	76	D	D	D	D	D	S	D	S
22	C	C-mGe077	Conversation	342540	343170	630	Bh-sym	Pointing	 Pragmatic	P S		0,86119	C-vE083	0	342562	343344	782	Они уже /разъ<u>е</u>хались,	Comma	R	3	-22	-174	A	A	S	A	S	A	S	S
22	C	C-mGe078	Conversation	343170	344510	1340	Lt	Pointing		P S	S Rebound	0,89589	C-vE084	0	343344	344607	1263	(То есть \мальчик уже уехал /в_сво<u>ю</u> сторону,	Comma	R	7	-174	-97	A	A	A	A	A	S	S	S
22	C	C-mGe079	Conversation	344510	346240	1730	Lt	Pointing		S R		0,96158	C-vE085	0	344607	346209	1602	"а эти трое /ребят пошли в_сторону &gt;\ф<u>е</u>рвела&lt;."	Period	F	7	-97	31	A	D	A	S	S	S	S	S
22	C	C-mGe080	Conversation	346240	348590	2350	Rt	Depictive		P S H R	Long R, Lt R Overlap	0,45395	C-vE088	1	346992	347682	690	–возвращ<u>а</u>ясь,	Comma	L	1	-752	908	A	D	A	D	A	D	A	D
22	C	C-mGe081	Conversation	350400	350910	510	Rt	Depictive		P S		0,54111	C-vE090	1	350302	351677	1375	В \ту сторону откуда приехал \м<u>а</u>льчик,	Comma	F	6	98	-767	D	A	D	A	S	A	S	A
22	C	C-mGe082	Conversation	350910	351660	750	Rt	Depictive		S R		0,70588	C-vE090	1	350302	351677	1375	В \ту сторону откуда приехал \м<u>а</u>льчик,	Comma	F	6	608	-17	D	A	D	S	D	S	D	S
22	C	C-mGe083	Conversation	351660	352050	390	Rt	Pointing		P-S H R		0,8382	C-vE091	0	351677	352177	500	короче они –шл<u>и</u>.	Period	L	3	-17	-127	A	A	S	A	S	A	S	S
22	C	C-mGe084	Conversation	352050	353110	1060	Lt	Pointing		P S	S Rebound	0,87652	C-vE092	0	352177	353004	827	А /он ехал \д<u>а</u>льше.)	Period	F	4	-127	106	A	D	A	D	A	D	S	S
22	C	C-mGe085	Conversation	354980	355700	720	Rt	Pointing		P S		0,52061	C-vE093	0	353781	355827	2046	и?и<sup>?</sup> (??? 0.56) они идя по /дор<u>о</u>ге,	Comma	R	5	1199	-127	D	A	D	A	D	A	D	S
22	C	C-mGe086	Conversation	355700	355980	280	Rt	Depictive		S		0,26842	C-vE094	1	355827	356687	860	находят его \шл<u>я</u>пу.	Period	F	3	-127	-707	A	A	A	A	A	A	S	A
22	C	C-mGe087	Conversation	355980	356590	610	Rt	Depictive		S	Multi-S	0,82993	C-vE094	1	355827	356687	860	находят его \шл<u>я</u>пу.	Period	F	3	153	-97	D	A	D	A	D	S	S	S
